compound_id	notebook_ref	source	regno	status	comment	mismatch_category	notes	registered_smiles	supplier_smiles
CBK696035	EE5519513	chem_reg	4030295	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cn1cc(C(O)NCC2(c3ccncc3)CC2)[nH]c1=O	CN1CC(C(=O)NCC2(c3ccncc3)CC2)NC1=O
CBK696234	EE5519714	chem_reg	4030496	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cn1nc(C(O)NCCSc2ccc(Cl)cc2)ccc1=O	CN1N=C(C(=O)NCCSc2ccc(Cl)cc2)CCC1=O
CBK696653	EE5533129	chem_reg	4030920	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=c1ccc(C(O)N2CCCc3ccccc32)nn1-c1ccccc1	O=C(C1=NN(c2ccccc2)C(=O)CC1)N1CCCc2ccccc21
CBK696809	EE5533286	chem_reg	4031077	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1ccc(CN(C2CC2)C(O)c2c[nH]c(=O)[nH]2)o1	Cc1ccc(CN(C(=O)C2CNC(=O)N2)C2CC2)o1
CBK696916	EE5533398	chem_reg	4031189	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCc1ccc(NC(O)c2ccc(=O)n(C3CCS(=O)(=O)C3)n2)cc1	CCc1ccc(NC(=O)C2=NN(C3CCS(=O)(=O)C3)C(=O)CC2)cc1
CBK697423	ED0343001	chem_reg	4031808	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC(C)(C)OC(=O)Nc1c2ccc(NC(=O)c3ccccc3)cc2nc2ccc(OCc3ccccc3)cc12	Nc1c2ccc(NC(=O)c3ccccc3)cc2nc2ccc(OCc3ccccc3)cc12
CBK697663	DO8197138	chem_reg	4032120	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Oc1ccc(C(O)N2CCCCC2)[nH]1	O=C1CCC(C(=O)N2CCCCC2)N1
CBK697689	DO8197176	chem_reg	4032158	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCCCCCOC(C)c1c(C)c2[nH]c1=Cc1[nH]c(c(CC)c1C)Cc1[nH]c3c(c1C)C(=O)C=C3c1[nH]c(c(C)c1CCC(=O)O)C=2	CCCCCCOC(C)c1c2[nH]c(c1C)/C=C1\N=C(C3=CC(=O)c4c3[nH]c(c4C)C=c3[nH]/c(c(C)c3CC)=C\2)C(CCC(=O)O)[C@@H]1C
CBK697907	DO8197222	chem_reg	4032336	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		C/C1=C2/N=C(/C=C3\N=C(C(C)C4=N[C@H]([C@H](CC(N)=O)[C@@]4(C)CCC(=O)NC[C@@H](C)OP(=O)(O)O[C@H]4[C@@H](O)[C@@H](n5cnc6cc(C)c(C)cc65)O[C@@H]4CO)[C@]4(C)N=C1[C@@H](CCC(N)=O)[C@]4(C)CC(N)=O)[C@@H](CCC(N)=O)C3(C)C)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O	CC1=C2N=C(C=C3N=C(C(C)=C4N[C@@](C)([C@@H]5N=C1[C@](C)(CCC(=O)NC[C@@H](C)OP(=O)(O)O[C@H]1[C@@H](O)[C@@H](n6cnc7cc(C)c(C)cc76)O[C@@H]1CO)[C@H]5CC(N)=O)[C@@](C)(CC(N)=O)[C@@H]4CCC(N)=O)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]2CCC(N)=O
CBK699505	EE5549329	chem_reg	4034209	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC(C)CC(NC(=O)c1cc(Cl)ccc1OCc1ccccc1)C(=O)NC(CC(C)C)C(=O)Nc1ccccc1	CC(C)CC(NC(=O)c1cc(Cl)ccc1OCc1ccccc1)C(=O)NC(CC(C)C)C(=O)NC1CCCCC1
CBK699511	EE5549359	chem_reg	4034239	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=C(NC(Cc1ccccc1)C(=O)Nc1ccc(C(F)(F)F)cc1)c1cc(Cl)ccc1OCc1ccccc1	O=C(NC(CC1CCCCC1)C(=O)Nc1ccc(C(F)(F)F)cc1)c1cc(Cl)ccc1OCc1ccccc1
CBK699737	EE5551165	chem_reg	4034474	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		C=CCOc1cc(C(O)OC)[nH]c1O	C=CCOC1CC(C(=O)OC)NC1=O
CBK699875	EE5551310	chem_reg	4034619	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=CC1NC(C(F)(F)F)OC1=O	O=C1OC(C(F)(F)F)N=C1CO
CBK699880	EH8331026	chem_reg	4052300	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=C(NCc1ccccc1)c1ccccc1	O=C(NCc1ccccc1)C1CCCCC1
CBK700514	EE5551992	chem_reg	4035301	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC1=NS(=O)(=O)N=C(C)C1	CC1=CC(C)=NS(=O)(=O)N1
CBK700687	EE5553171	chem_reg	4035479	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		N#CC1C=NC(=O)NC1c1ccccc1O	N#CC1=CNC(=O)NC1c1ccccc1O
CBK700694	EE5553178	chem_reg	4035486	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		N#CC1C=NC(=O)NC1C1CCCCC1	N#CC1=CNC(=O)NC1C1CCCCC1
CBK700901	EE5553388	chem_reg	4035696	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC1=NS(=O)(=O)N=C(c2ccccc2)C1	CC1=CC(c2ccccc2)=NS(=O)(=O)N1
CBK701381	EE5553875	chem_reg	4036183	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1c(N)c(C(O)Nc2cccc(OC(F)(F)F)c2)nn1CC(F)(F)F	CC1C(N)C(C(=O)Nc2cccc(OC(F)(F)F)c2)=NN1CC(F)(F)F
CBK702010	EE5554520	chem_reg	4036827	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCOC(=O)c1[nH]c(Cc2[nH]c(C(O)OCC)c3c4ccc(c23)CC4)c2c1C1C=CC2CC1	CCOC(=O)c1[nH]c(Cc2[nH]c(C(=O)OCC)c3c2C2C=CC3CC2)c2c1C1=CCC2CC1
CBK702165	EE5554678	chem_reg	4036985	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1ccc(S(=O)(=O)C(C)C=NC(=O)c2ccccc2)cc1	C/C(=C\NC(=O)c1ccccc1)S(=O)(=O)c1ccc(C)cc1
CBK702495	EE5552180	chem_reg	4037486	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		C[C@@H](NC(=S)Nc1ccccc1)C1CCCCC1	C[C@@H](NC(=S)Nc1ccccc1)c1ccccc1
CBK702659	EE5552370	chem_reg	4037676	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC(=N[C@H](C)c1ccccc1)c1c2ccc(c1O)CCc1ccc(cc1)CC2	CC(=N[C@H](C)C1CCCCC1)c1c2ccc(c1O)CCc1ccc(cc1)CC2
CBK702788	EE5552500	chem_reg	4037806	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC(=N[C@@H](C)c1ccccc1)c1c2ccc(c1O)CCc1ccc(cc1)CC2	CC(=N[C@@H](C)C1CCCCC1)c1c2ccc(c1O)CCc1ccc(cc1)CC2
CBK702952	EE5552506	chem_reg	4037812	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=C1N=C(c2ccccc2)CC1(c1ccccc1)c1ccccc1	O=C1NC(c2ccccc2)=CC1(c1ccccc1)c1ccccc1
CBK703372	EE5563018	chem_reg	4038795	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		C=c1[nH]c(=Cc2c(O)[nH]c3ccc(F)cc23)c(C)c1C(=O)NCCNCC	C=c1c(C(=O)NCCNCC)c(C)[nH]c1=Cc1c(O)[nH]c2ccc(F)cc12
CBK704047	EE5565005	chem_reg	4039502	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		N=C(N)NC(=O)Cc1ccc(NC(=O)c2ccc(Br)o2)cc1	N=C(N)NC(=O)Cc1ccc(NC(=O)c2occc2Br)cc1
CBK704150	EE5575029	chem_reg	4039619	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1cc(NC(=O)CCCCCCNC(O)c2c[nH]c(=O)[nH]2)c(F)cc1F	Cc1cc(NC(=O)CCCCCCNC(=O)C2CNC(=O)N2)c(F)cc1F
CBK704459	EH8310016	chem_reg	4039978	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCNC(=O)C1CCCN1C(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(COC(C)(C)C)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]cn1)NC(O)c1ccc(O)[nH]1	CCNC(=O)C1CCCN1C(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(COC(C)(C)C)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1
CBK704460	EH8310017	chem_reg	4039979	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCNC(=O)C1CCCN1C(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]cn1)NC(O)c1ccc(O)[nH]1	CCNC(=O)C1CCCN1C(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1
CBK704461	EH8310018	chem_reg	4039980	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		C/C1=C2/N=C(/C=C3\N=C(C(C)C4=N[C@H]([C@H](CC(N)=O)[C@]4(C)CCC(=O)NC[C@@H](C)OP(=O)(O)O[C@@H]4[C@@H](O)[C@@H](n5cnc6cc(C)c(C)cc65)O[C@H]4CO)[C@]4(C)N=C1[C@@H](CCC(N)=O)[C@]4(C)CC(N)=O)[C@@H](CCC(N)=O)C3(C)C)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O	CC1=C2N=C(C=C3N=C(C(C)=C4N[C@@](C)([C@@H]5N=C1[C@@](C)(CCC(=O)NC[C@@H](C)OP(=O)(O)O[C@@H]1[C@@H](O)[C@@H](n6cnc7cc(C)c(C)cc76)O[C@H]1CO)[C@H]5CC(N)=O)[C@@](C)(CC(N)=O)[C@@H]4CCC(N)=O)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]2CCC(N)=O
CBK704724	EH8310392	chem_reg	4040353	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CSCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)C(NC(=O)C(Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)C(CC(=O)O)NC(=O)C(CCC(N)=O)NC(O)c1ccc(O)[nH]1)[C@@H](C)O)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O	CSCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)C(NC(=O)C(Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)C(CC(=O)O)NC(=O)C(CCC(N)=O)NC(=O)C1CCC(=O)N1)[C@@H](C)O)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O
CBK704731	EH8310404	chem_reg	4040365	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		OC(O)c1csc(-c2nc3cc4c(cc3s2)NCC4)n1	O=C(O)C1CSC(c2nc3cc4c(cc3s2)NCC4)=N1
CBK704784	EH8310485	chem_reg	4040446	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CNc1cccc(NC(=O)N=C2NC(c3ccccn3)c3ccccc3N(CC(=O)C(C)(C)C)C2=O)c1	CNc1cccc(NC(=O)NC2N=C(c3ccccn3)c3ccccc3N(CC(=O)C(C)(C)C)C2=O)c1
CBK704872	EE5582007	chem_reg	4040896	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC1C(Cl)=NC(NCCCCc2ccccc2)NC1Cl	CC1=C(Cl)NC(NCCCCc2ccccc2)NC1Cl
CBK704880	EE5582015	chem_reg	4040904	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC1C(=NCCCc2ccccc2)NC(Cl)NC1Cl	CC1=C(NCCCc2ccccc2)NC(Cl)NC1Cl
CBK705589	EH8314006	chem_reg	4041736	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC/C(=C(/c1ccc(OCCN(C)C)cc1)c1cccc(O)c1)c1ccccc1	CC=C(c1ccccc1)C(c1ccc(OCCN(C)C)cc1)c1cccc(O)c1
CBK705595	EH8314151	chem_reg	4041881	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC(=O)OC[C@H]1O[C@@H]([S])[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O	CC(=O)OC[C@H]1O[C@@H](S)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O
CBK706272	EH8315214	chem_reg	4042790	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		C=c1[nH]c(=Cc2c(O)[nH]c3ccc(F)cc23)c(C)c1C(=O)NC[C@H](O)CN1CCOCC1	C=c1c(C(=O)NC[C@H](O)CN2CCOCC2)c(C)[nH]c1=Cc1c(O)[nH]c2ccc(F)cc12
CBK706315	EH8315282	chem_reg	4042858	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		c1ccc(C2(c3ccccc3)CC2C2=NCCN2)cc1	c1ccc(C2(c3ccccc3)CC2=C2NCCN2)cc1
CBK706332	EH8315306	chem_reg	4042882	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1ccc(C(C)C)c(OCC2=NCCN2)c1	Cc1ccc(C(C)C)c(OC=C2NCCN2)c1
CBK707527	EH8318034	chem_reg	4044951	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		C=Cc1c(C)c2[nH]c1=Cc1[nH]c(c(=CC)c1C)=Cc1[nH]c(c(=CCC(=O)O)c1C)=Cc1[nH]c(c(C)c1C=CC(=O)O)C=2	C=Cc1c(C)/c2[nH]/c1=C\c1[nH]/c(c(=CC)c1C)=C\C1=NC(=Cc3[nH]c(c(C)c3C=CC(=O)O)/C=2)C(CCC(=O)O)=C1C
CBK707906	EH8320323	chem_reg	4045343	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=c1[nH]c(O)ccc1NC(O)c1nn(-c2ccc(Cl)cc2)c2c1CCCCC2	O=C1CCC(NC(=O)c2nn(-c3ccc(Cl)cc3)c3c2CCCCC3)C(=O)N1
CBK707909	EH8320326	chem_reg	4045346	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cn1nc(C(O)Nc2ccc(=O)[nH]c2O)cc1-c1nn[nH]n1	Cn1nc(C(=O)NC2CCC(=O)NC2=O)cc1-c1nn[nH]n1
CBK707912	EH8320329	chem_reg	4045349	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1nc(C(O)Nc2ccc(=O)[nH]c2O)nn1-c1ccc(Cl)cc1Cl	Cc1nc(C(=O)NC2CCC(=O)NC2=O)nn1-c1ccc(Cl)cc1Cl
CBK707921	EH8320338	chem_reg	4045358	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC(C)(C)n1nnc(C(O)Nc2ccc(=O)[nH]c2O)n1	CC(C)(C)n1nnc(C(=O)NC2CCC(=O)NC2=O)n1
CBK707922	EH8320339	chem_reg	4045359	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1c(-c2ccc(Cl)cc2)n[nH]c1C(O)Nc1ccc(=O)[nH]c1O	Cc1c(-c2ccc(Cl)cc2)n[nH]c1C(=O)NC1CCC(=O)NC1=O
CBK707923	EH8320340	chem_reg	4045360	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1sc(CC(F)(F)F)nc1C(O)Nc1ccc(=O)[nH]c1O	Cc1sc(CC(F)(F)F)nc1C(=O)NC1CCC(=O)NC1=O
CBK707925	EH8320342	chem_reg	4045362	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=c1[nH]c(O)ccc1NC(O)c1ncc2n1CCCC2	O=C1CCC(NC(=O)c2ncc3n2CCCC3)C(=O)N1
CBK707927	EH8320344	chem_reg	4045364	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1nn(C)c(C)c1-c1cc(C(O)Nc2ccc(=O)[nH]c2O)[nH]n1	Cc1nn(C)c(C)c1-c1cc(C(=O)NC2CCC(=O)NC2=O)[nH]n1
CBK707930	EH8320347	chem_reg	4045367	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COc1cccc(-n2nc(C(O)Nc3ccc(=O)[nH]c3O)cc2-c2ccccc2)c1	COc1cccc(-n2nc(C(=O)NC3CCC(=O)NC3=O)cc2-c2ccccc2)c1
CBK707937	EH8320354	chem_reg	4045374	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1ccc(C)c(-c2cc(C(O)Nc3ccc(=O)[nH]c3O)no2)c1	Cc1ccc(C)c(-c2cc(C(=O)NC3CCC(=O)NC3=O)no2)c1
CBK707940	EH8320357	chem_reg	4045377	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=c1[nH]c(O)ccc1NC(O)c1ccn(CCn2cccn2)n1	O=C1CCC(NC(=O)c2ccn(CCn3cccn3)n2)C(=O)N1
CBK707943	EH8320360	chem_reg	4045380	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1ccc2snc(C(O)Nc3ccc(=O)[nH]c3O)c2c1	Cc1ccc2snc(C(=O)NC3CCC(=O)NC3=O)c2c1
CBK707946	EH8320363	chem_reg	4045383	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1c(C(O)Nc2ccc(=O)[nH]c2O)noc1C1CC1	Cc1c(C(=O)NC2CCC(=O)NC2=O)noc1C1CC1
CBK707953	EH8320370	chem_reg	4045390	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1cc(Br)cc2c(C(O)Nc3ccc(=O)[nH]c3O)[nH]nc12	Cc1cc(Br)cc2c(C(=O)NC3CCC(=O)NC3=O)[nH]nc12
CBK707956	EH8320373	chem_reg	4045393	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC(C)(C(=O)N1Cc2[nH]nc(C(O)Nc3ccc(=O)[nH]c3O)c2C1)n1cnnn1	CC(C)(C(=O)N1Cc2[nH]nc(C(=O)NC3CCC(=O)NC3=O)c2C1)n1cnnn1
CBK707963	EH8320380	chem_reg	4045400	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COCc1nsc(C(O)Nc2ccc(=O)[nH]c2O)n1	COCc1nsc(C(=O)NC2CCC(=O)NC2=O)n1
CBK707966	EH8320383	chem_reg	4045403	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCOc1[nH]nc(C(O)Nc2ccc(=O)[nH]c2O)c1Br	CCOc1[nH]nc(C(=O)NC2CCC(=O)NC2=O)c1Br
CBK707967	EH8320384	chem_reg	4045404	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1nc(C(O)Nc2ccc(=O)[nH]c2O)cn1C(F)F	Cc1nc(C(=O)NC2CCC(=O)NC2=O)cn1C(F)F
CBK707970	EH8320387	chem_reg	4045407	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=c1[nH]c(O)ccc1NC(O)c1cc(-c2cccs2)n(-c2cc(Cl)cc(Cl)c2)n1	O=C1CCC(NC(=O)c2cc(-c3cccs3)n(-c3cc(Cl)cc(Cl)c3)n2)C(=O)N1
CBK707979	EH8320396	chem_reg	4045416	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COc1cn(-c2cccc(C(F)(F)F)c2)nc1C(O)Nc1ccc(=O)[nH]c1O	COc1cn(-c2cccc(C(F)(F)F)c2)nc1C(=O)NC1CCC(=O)NC1=O
CBK707991	EH8320408	chem_reg	4045428	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1nc(C(O)Nc2ccc(=O)[nH]c2O)c(C)n1C1CC1	Cc1nc(C(=O)NC2CCC(=O)NC2=O)c(C)n1C1CC1
CBK707993	EH8320410	chem_reg	4045430	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1ccc(-n2[nH]c(C(O)Nc3ccc(=O)[nH]c3O)cc2=O)cc1C	Cc1ccc(-n2[nH]c(C(=O)NC3CCC(=O)NC3=O)cc2=O)cc1C
CBK707996	EH8320413	chem_reg	4045433	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1[nH]nc(C(O)Nc2ccc(=O)[nH]c2O)c1C(F)(F)F	Cc1[nH]nc(C(=O)NC2CCC(=O)NC2=O)c1C(F)(F)F
CBK707997	EH8320414	chem_reg	4045434	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1nc(C(O)Nc2ccc(=O)[nH]c2O)nn1-c1n[nH]c(C(F)(F)F)n1	Cc1nc(C(=O)NC2CCC(=O)NC2=O)nn1-c1n[nH]c(C(F)(F)F)n1
CBK707998	EH8320415	chem_reg	4045435	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=c1[nH]c(O)ccc1NC(O)c1nnc(-c2ccns2)o1	O=C1CCC(NC(=O)c2nnc(-c3ccns3)o2)C(=O)N1
CBK708008	EH8320425	chem_reg	4045445	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=c1[nH]c(O)ccc1NC(O)c1nc2n(n1)-c1ccccc1S(=O)(=O)N2	O=C1CCC(NC(=O)c2nc3n(n2)-c2ccccc2S(=O)(=O)N3)C(=O)N1
CBK708031	EH8320448	chem_reg	4045468	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=c1[nH]c(O)ccc1NC(O)c1ccn(Cc2cc(Cl)ccc2Cl)n1	O=C1CCC(NC(=O)c2ccn(Cc3cc(Cl)ccc3Cl)n2)C(=O)N1
CBK708033	EH8320450	chem_reg	4045470	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=c1[nH]c(O)ccc1NC(O)c1nc(-c2ccccc2C(F)(F)F)c2ccccn12	O=C1CCC(NC(=O)c2nc(-c3ccccc3C(F)(F)F)c3ccccn23)C(=O)N1
CBK708038	EH8320455	chem_reg	4045475	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=c1[nH]c(O)ccc1NC(O)c1nc(-c2ccccc2)n(-c2cccc(C(F)(F)F)c2)n1	O=C1CCC(NC(=O)c2nc(-c3ccccc3)n(-c3cccc(C(F)(F)F)c3)n2)C(=O)N1
CBK708042	EH8320459	chem_reg	4045479	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COc1ccc(Cl)c(-c2cc(C(O)Nc3ccc(=O)[nH]c3O)nn2C)c1	COc1ccc(Cl)c(-c2cc(C(=O)NC3CCC(=O)NC3=O)nn2C)c1
CBK708049	EH8320466	chem_reg	4045486	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=c1[nH]c(O)ccc1NC(O)c1[nH]nc2nccc(Cl)c12	O=C1CCC(NC(=O)c2[nH]nc3nccc(Cl)c23)C(=O)N1
CBK708051	EH8320468	chem_reg	4045488	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=c1[nH]c(O)ccc1NC(O)c1[nH]nc2c1Cc1c(Br)cccc1-2	O=C1CCC(NC(=O)c2[nH]nc3c2Cc2c(Br)cccc2-3)C(=O)N1
CBK708052	EH8320469	chem_reg	4045489	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC(C)c1c[nH]nc1C(O)Nc1ccc(=O)[nH]c1O	CC(C)c1c[nH]nc1C(=O)NC1CCC(=O)NC1=O
CBK708053	EH8320470	chem_reg	4045490	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=c1[nH]c(O)ccc1NC(O)c1cc(C(F)(F)F)n(C(F)F)n1	O=C1CCC(NC(=O)c2cc(C(F)(F)F)n(C(F)F)n2)C(=O)N1
CBK708055	EH8320472	chem_reg	4045492	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC(C)(C)c1conc1C(O)Nc1ccc(=O)[nH]c1O	CC(C)(C)c1conc1C(=O)NC1CCC(=O)NC1=O
CBK708057	EH8320474	chem_reg	4045494	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC(c1ccccc1)c1cc(C(O)Nc2ccc(=O)[nH]c2O)[nH]n1	CC(c1ccccc1)c1cc(C(=O)NC2CCC(=O)NC2=O)[nH]n1
CBK708061	EH8320478	chem_reg	4045498	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=c1[nH]c(O)ccc1NC(O)c1ns[nH]c1=O	O=C1CCC(NC(=O)c2ns[nH]c2=O)C(=O)N1
CBK708063	EH8320480	chem_reg	4045500	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cn1nc(C(O)Nc2ccc(=O)[nH]c2O)c2c1CCCC2O	Cn1nc(C(=O)NC2CCC(=O)NC2=O)c2c1CCCC2O
CBK708069	EH8320486	chem_reg	4045506	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cn1nc(C(O)Nc2ccc(=O)[nH]c2O)c2c1CCC(C)(C)C2	Cn1nc(C(=O)NC2CCC(=O)NC2=O)c2c1CCC(C)(C)C2
CBK708077	EH8320494	chem_reg	4045514	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=c1[nH]c(O)ccc1NC(O)c1cc2nccc(-c3ccco3)n2n1	O=C1CCC(NC(=O)c2cc3nccc(-c4ccco4)n3n2)C(=O)N1
CBK708084	EH8320501	chem_reg	4045521	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=C(COc1ccsn1)NCc1cc(C(O)Nc2ccc(=O)[nH]c2O)no1	O=C(COc1ccsn1)NCc1cc(C(=O)NC2CCC(=O)NC2=O)no1
